,ppr
2656,185.39851604924996
2657,185.3832097172955
2658,185.36786117229892
2659,185.35247046186896
2660,185.3370376335427
2661,185.32156273478589
2662,185.30604581299286
2663,185.29048691548692
2664,185.27488608952024
2665,185.25924338227412
2666,185.24355884085918
2667,185.22783251231527
2668,185.21206444361184
2669,185.19625468164793
2670,185.1804032732524
2671,185.1645102651839
2672,185.14857570413125
2673,185.1325996367133
2674,185.1165821094793
2675,185.1005231689088
2676,185.08442286141204
2677,185.06828123332977
2678,185.05209833093372
2679,185.03587420042643
2680,185.0196088879416
2681,185.00330243954406
2682,184.98695490122998
2683,184.97056631892698
2684,184.9541367384943
2685,184.9376662057228
2686,184.92115476633526
2687,184.9046024659864
2688,184.888009350263
2689,184.871375464684
2690,184.85470085470087
2691,184.83798556569732
2692,184.82122964298975
2693,184.80443313182732
2694,184.78759607739198
2695,184.77071852479864
2696,184.75380051909528
2697,184.73684210526315
2698,184.7198433282168
2699,184.70280423280423
2700,184.68572486380705
2701,184.66860526594056
2702,184.65144548385393
2703,184.6342455621302
2704,184.6170055452865
2705,184.59972547777426
2706,184.5824054039791
2707,184.56504536822115
2708,184.54764541475504
2709,184.53020558777018
2710,184.51272593139063
2711,184.49520648967552
2712,184.47764730661893
2713,184.4600484261501
2714,184.44240989213364
2715,184.42473174836945
2716,184.407014038593
2717,184.38925680647534
2718,184.3714600956234
2719,184.35362394957983
2720,184.33574841182337
2721,184.31783352576886
2722,184.29987933476733
2723,184.28188588210617
2724,184.26385321100918
2725,184.24578136463683
2726,184.22767038608623
2727,184.20952031839127
2728,184.19133120452284
2729,184.1731030873888
2730,184.15483600983418
2731,184.1365300146413
2732,184.11818514452983
2733,184.09980144215697
2734,184.0813789501175
2735,184.06291771094402
2736,184.04441776710684
2737,184.0258791610143
2738,184.00730193501278
2739,183.98868613138686
2740,183.9700317923594
2741,183.9513389600917
2742,183.9326076766835
2743,183.91383798417326
2744,183.89502992453814
2745,183.8761835396941
2746,183.85729887149617
2747,183.83837596173842
2748,183.81941485215404
2749,183.8004155844156
2750,183.781378200135
2751,183.7623027408638
2752,183.743189248093
2753,183.72403776325345
2754,183.70484832771584
2755,183.6856209827908
2756,183.666355769729
2757,183.64705272972134
2758,183.62771190389893
2759,183.60833333333332
2760,183.5889170590366
2761,183.56946312196132
2762,183.54997156300087
2763,183.53044242298944
2764,183.51087574270215
2765,183.49127156285508
2766,183.47162992410554
2767,183.45195086705203
2768,183.43223443223445
2769,183.4124806601341
2770,183.39268959117388
2771,183.3728612657184
2772,183.352995724074
2773,183.33309300648884
2774,183.31315315315317
2775,183.29317620419926
2776,183.27316219970163
2777,183.25311117967703
2778,183.23302318408471
2779,183.2128982528263
2780,183.19273642574615
2781,183.1725377426312
2782,183.15230224321135
2783,183.13202996715927
2784,183.1117209540908
2785,183.09137524356476
2786,183.0709928750833
2787,183.05057388809183
2788,183.03011832197922
2789,183.00962621607783
2790,182.9890976096637
2791,182.9685325419566
2792,182.94793105212008
2793,182.92729317926168
2794,182.90661896243293
2795,182.88590844062946
2796,182.86516165279127
2797,182.84437863780252
2798,182.8235594344919
2799,182.80270408163264
2800,182.78181261794256
2801,182.76088508208423
2802,182.739921512665
2803,182.7189219482372
2804,182.6978864272982
2805,182.6768149882904
2806,182.6557076696015
2807,182.6345645095645
2808,182.6133855464578
2809,182.59217081850534
2810,182.5709203638766
2811,182.54963422068684
2812,182.5283124269971
2813,182.5069550208143
2814,182.48556204009137
2815,182.46413352272728
2816,182.44266950656726
2817,182.42117002940282
2818,182.39963512897177
2819,182.37806484295845
2820,182.35645920899375
2821,182.33481826465527
2822,182.31314204746724
2823,182.29143059490085
2824,182.2696839443742
2825,182.24790213325244
2826,182.22608519884784
2827,182.20423317841988
2828,182.18234610917537
2829,182.16042402826855
2830,182.13846697280113
2831,182.11647497982244
2832,182.0944480863295
2833,182.07238632926706
2834,182.05028974552783
2835,182.02815837195246
2836,182.00599224532957
2837,181.98379140239606
2838,181.96155587983696
2839,181.93928571428572
2840,181.91698094232413
2841,181.89464160048254
2842,181.87226772523994
2843,181.8498593530239
2844,181.8274165202109
2845,181.8049392631262
2846,181.78242761804407
2847,181.7598816211878
2848,181.73730130872988
2849,181.714686716792
2850,181.69203788144512
2851,181.66935483870967
2852,181.6466376245556
2853,181.6238862749024
2854,181.6011008256192
2855,181.578281312525
2856,181.55542777138857
2857,181.53254023792863
2858,181.50961874781393
2859,181.48666333666336
2860,181.46367404004593
2861,181.44065089348106
2862,181.4175939324385
2863,181.3945031923384
2864,181.37137870855148
2865,181.34822051639915
2866,181.32502865115353
2867,181.30180314803746
2868,181.27854404222475
2869,181.25525136884022
2870,181.23192516295964
2871,181.20856545961
2872,181.18517229376957
2873,181.16174570036785
2874,181.1382857142857
2875,181.11479237035564
2876,181.09126570336164
2877,181.06770574803932
2878,181.04411253907608
2879,181.0204861111111
2880,180.99682649873557
2881,180.9731337364925
2882,180.94940785887715
2883,180.92564890033682
2884,180.90185689527112
2885,180.8780318780319
2886,180.85417388292345
2887,180.83028294420262
2888,180.80635909607872
2889,180.7824023727138
2890,180.75841280822257
2891,180.7343904366726
2892,180.71033529208435
2893,180.68624740843123
2894,180.66212681963978
2895,180.63797355958957
2896,180.6137876621135
2897,180.58956916099774
2898,180.5653180899818
2899,180.54103448275862
2900,180.51671837297485
2901,180.4923697942306
2902,180.4679887800797
2903,180.4435753640299
2904,180.41912957954267
2905,180.39465146003343
2906,180.37014103887168
2907,180.34559834938102
2908,180.32102342483918
2909,180.29641629847816
2910,180.27177700348435
2911,180.24710557299844
2912,180.22240204011575
2913,180.19766643788606
2914,180.17289879931388
2915,180.14809915735842
2916,180.12326754493367
2917,180.0984039949085
2918,180.0735085401067
2919,180.04858121330724
2920,180.0236220472441
2921,179.99863107460644
2922,179.97360832803872
2923,179.94855384014073
2924,179.9234676434677
2925,179.89834977053025
2926,179.87320025379472
2927,179.84801912568307
2928,179.8228064185729
2929,179.79756216479765
2930,179.7722863966467
2931,179.74697914636528
2932,179.72164044615462
2933,179.69627032817218
2934,179.6708688245315
2935,179.64543596730246
2936,179.61997178851112
2937,179.59447632014005
2938,179.56894959412827
2939,179.54339164237126
2940,179.51780249672123
2941,179.49218218898707
2942,179.46653075093442
2943,179.44084821428572
2944,179.41513461072037
2945,179.38938997187472
2946,179.3636143293422
2947,179.3378077146734
2948,179.31197015937607
2949,179.28610169491526
2950,179.26020235271338
2951,179.23427216415024
2952,179.20831116056314
2953,179.18231937324694
2954,179.1562968334542
2955,179.13024357239513
2956,179.10415962123773
2957,179.0780450111079
2958,179.0518997730894
2959,179.02572393822396
2960,178.99951753751148
2961,178.97328060190992
2962,178.94701316233548
2963,178.9207152496626
2964,178.89438689472416
2965,178.86802812831135
2966,178.8416389811739
2967,178.81521948402005
2968,178.78876966751673
2969,178.76228956228957
2970,178.73577919892293
2971,178.70923860796
2972,178.68266781990295
2973,178.65606686521284
2974,178.62943577430974
2975,178.60277457757297
2976,178.57608330534094
2977,178.54936198791134
2978,178.52261065554117
2979,178.4958293384468
2980,178.46901806680407
2981,178.4421768707483
2982,178.4153057803745
2983,178.38840482573727
2984,178.36147403685092
2985,178.33451344368962
2986,178.3075230761873
2987,178.28050296423794
2988,178.25345313769537
2989,178.22637362637363
2990,178.1992644600468
2991,178.1721256684492
2992,178.14495728127537
2993,178.1177593281802
2994,178.09053183877896
2995,178.06327484264736
2996,178.0359883693217
2997,178.00867244829885
2998,177.98132710903636
2999,177.9539523809524
3000,177.926548293426
3001,177.89911487579712
3002,177.87165215736647
3003,177.84416016739587
3004,177.81663893510816
3005,177.7890884896873
3006,177.7615088602784
3007,177.73390007598786
3008,177.70626216588335
3009,177.67859515899386
3010,177.6508990843099
3011,177.62317397078354
3012,177.59541984732823
3013,177.56763674281922
3014,177.53982468609337
3015,177.51198370594926
3016,177.4841138311473
3017,177.45621509040993
3018,177.42828751242132
3019,177.40033112582782
3020,177.37239324726912
3021,177.3444738583719
3022,177.31652568404135
3023,177.28854875283446
3024,177.26054309327037
3025,177.2325087338306
3026,177.20444570295905
3027,177.17635402906205
3028,177.14823374050837
3029,177.1200848656294
3030,177.091907432719
3031,177.06370147003392
3032,177.0354670057934
3033,177.00720406817965
3034,176.9789126853377
3035,176.95059288537544
3036,176.92224469636386
3037,176.89386814633684
3038,176.8654632632915
3039,176.83703007518795
3040,176.8085686099497
3041,176.78007889546348
3042,176.75156095957934
3043,176.7230148301107
3044,176.6944405348346
3045,176.6658381014914
3046,176.63720755778516
3047,176.60854893138355
3048,176.57986224991797
3049,176.55114754098358
3050,176.5224048321393
3051,176.49363415090804
3052,176.46483552477656
3053,176.4360089811956
3054,176.40715454758003
3055,176.37827225130886
3056,176.34936211972519
3057,176.32042418013637
3058,176.29145845981412
3059,176.2624649859944
3060,176.2334437858776
3061,176.20439488662868
3062,176.17531831537704
3063,176.14621409921668
3064,176.11708226520622
3065,176.087922840369
3066,176.05873585169314
3067,176.0295213261315
3068,176.00027929060184
3069,175.97100977198693
3070,175.94171279713444
3071,175.9123883928571
3072,175.88303658593276
3073,175.85365740310436
3074,175.82425087108012
3075,175.7948170165335
3076,175.7653558661033
3077,175.7358674463937
3078,175.70635178397436
3079,175.6768089053803
3080,175.64723883711224
3081,175.61764160563638
3082,175.5880172373847
3083,175.55836575875483
3084,175.52868719611018
3085,175.49898157578
3086,175.4692489240594
3087,175.43948926720947
3088,175.40970263145724
3089,175.3798890429958
3090,175.35004852798443
3091,175.32018111254848
3092,175.2902868227795
3093,175.2603656847354
3094,175.23041772444034
3095,175.2004429678848
3096,175.17044144102584
3097,175.1404131697869
3098,175.11035818005806
3099,175.08027649769582
3100,175.05016814852348
3101,175.02003315833102
3102,174.9898715528751
3103,174.95968335787921
3104,174.92946859903378
3105,174.8992273019961
3106,174.86895949239042
3107,174.83866519580803
3108,174.80834443780728
3109,174.77799724391363
3110,174.74762363961975
3111,174.71722365038556
3112,174.68679730163825
3113,174.65634461877232
3114,174.62586562714972
3115,174.59536035209976
3116,174.56482881891927
3117,174.5342710528727
3118,174.50368707919202
3119,174.4730769230769
3120,174.44244060969467
3121,174.41177816418045
3122,174.38108961163715
3123,174.35037497713552
3124,174.31963428571424
3125,174.28886756238
3126,174.2580748321074
3127,174.2272561198392
3128,174.1964114504862
3129,174.16554084892744
3130,174.13464434001003
3131,174.1037219485495
3132,174.07277369932967
3133,174.0417996171027
3134,174.01079972658917
3135,173.97977405247812
3136,173.94872261942712
3137,173.91764545206226
3138,173.88654257497836
3139,173.8554140127388
3140,173.8242597898758
3141,173.7930799308902
3142,173.7618744602518
3143,173.73064340239912
3144,173.6993867817397
3145,173.66810462265005
3146,173.63679694947567
3147,173.6054637865311
3148,173.57410515810005
3149,173.54272108843534
3150,173.51131160175908
3151,173.47987672226247
3152,173.44841647410627
3153,173.41693088142037
3154,173.38541996830423
3155,173.3538837588267
3156,173.32232227702607
3157,173.29073554691033
3158,173.25912359245692
3159,173.22748643761298
3160,173.19582410629545
3161,173.16413662239086
3162,173.13242400975562
3163,173.10068629221598
3164,173.06892349356804
3165,173.03713563757782
3166,173.00532274798138
3167,172.97348484848482
3168,172.94162196276423
3169,172.90973411446595
3170,172.87782132720636
3171,172.84588362457214
3172,172.81392103012018
3173,172.78193356737776
3174,172.7499212598425
3175,172.71788413098233
3176,172.68582220423576
3177,172.65373550301175
3178,172.64485687323057
3179,172.6556603773585
3180,172.66362779000315
3181,172.67064739157763
3182,172.67295004712534
3183,172.67399497487438
3184,172.67221350078492
3185,172.6701192718142
3186,172.67811197274645
3187,172.68618928123323
3188,172.69421672714242
3189,172.70219435736678
3190,172.7101222187402
3191,172.71800035803795
3192,172.72582882197665
3193,172.73360765721446
3194,172.741336910351
3195,172.74901662792777
3196,172.7566468564279
3197,172.7642276422764
3198,172.7717590318403
3199,172.7792410714286
3200,172.7866738072924
3201,172.79405728562506
3202,172.80139155256234
3203,172.80867665418228
3204,172.81591263650546
3205,172.82309954549507
3206,172.8302374270569
3207,172.83732632703956
3208,172.84436629123448
3209,172.85135736537606
3210,172.8582995951417
3211,172.86519302615193
3212,172.87203770397048
3213,172.87883367410438
3214,172.88558098200403
3215,172.89227967306326
3216,172.89892979261958
3217,172.90553138595402
3218,172.9120844982914
3219,172.91858917480036
3220,172.92504546059345
3221,172.93145340072718
3222,172.93781304020214
3223,172.94412442396313
3224,172.95038759689922
3225,172.95660260384378
3226,172.96276948957458
3227,172.96888829881397
3228,172.97495907622886
3229,172.9809818664308
3230,172.9869567139762
3231,172.99288366336634
3232,172.99876275904734
3233,173.00459404541039
3234,173.0103775667918
3235,173.0161133674731
3236,173.02180149168103
3237,173.02744198358775
3238,173.0330348873109
3239,173.0398148148148
3240,173.0493234010667
3241,173.05878205693136
3242,173.0681908285979
3243,173.07754976219837
3244,173.08685890380806
3245,173.09611829944546
3246,173.10532799507237
3247,173.11448803659394
3248,173.12359846985888
3249,173.13265934065936
3250,173.14167069473132
3251,173.15063257775435
3252,173.15954503535198
3253,173.16840811309157
3254,173.17722185648452
3255,173.18598631098632
3256,173.19470152199662
3257,173.20336753485927
3258,173.21198439486258
3259,173.22055214723926
3260,173.22907083716652
3261,173.23754050976615
3262,173.24596121010464
3263,173.2543329831933
3264,173.2626558739882
3265,173.27092992739043
3266,173.2791551882461
3267,173.2873317013464
3268,173.2954595114277
3269,173.3035386631717
3270,173.31156920120543
3271,173.3195511701013
3272,173.32748461437737
3273,173.33536957849725
3274,173.34320610687024
3275,173.3509942438514
3276,173.35873403374168
3277,173.36642552078797
3278,173.37406874918312
3279,173.3816637630662
3280,173.3892106065224
3281,173.39670932358317
3282,173.40415995822636
3283,173.41156255437622
3284,173.4189171559035
3285,173.42622380662553
3286,173.4334825503064
3287,173.44069343065692
3288,173.44785649133476
3289,173.45497177594441
3290,173.46203932803752
3291,173.46905919111268
3292,173.47603140861568
3293,173.48295602393964
3294,173.4898330804249
3295,173.49666262135923
3296,173.5034446899779
3297,173.51017932946377
3298,173.51686658294724
3299,173.52350649350652
3300,173.53009910416756
3301,173.5366444579043
3302,173.5431425976385
3303,173.54959356624005
3304,173.55599740652693
3305,173.56235416126526
3306,173.56866387316947
3307,173.5749265849024
3308,173.58114233907526
3309,173.58731117824775
3310,173.59343314492816
3311,173.59950828157352
3312,173.60553663058948
3313,173.61151823433056
3314,173.6174531351002
3315,173.62334137515077
3316,173.62918299668374
3317,173.63497804184965
3318,173.64072655274825
3319,173.6464285714286
3320,173.65208413988904
3321,173.6576933000774
3322,173.66325609389105
3323,173.6687725631769
3324,173.6742427497315
3325,173.6796666953011
3326,173.68504444158188
3327,173.6903760302198
3328,173.6971634553491
3329,173.70420420420422
3330,173.71119783848695
3331,173.7181444006174
3332,173.72504393296475
3333,173.73189647784733
3334,173.73870207753268
3335,173.74546077423776
3336,173.75217261012887
3337,173.75883762732175
3338,173.76545586788174
3339,173.7720273738238
3340,173.77855218711252
3341,173.78503034966232
3342,173.79146190333748
3343,173.79784688995215
3344,173.80418535127055
3345,173.81047732900691
3346,173.81672286482566
3347,173.82292200034138
3348,173.829074777119
3349,173.83518123667378
3350,173.8412414204715
3351,173.8472553699284
3352,173.8532231264113
3353,173.85914473123776
3354,173.865020225676
3355,173.87084965094502
3356,173.8766330482148
3357,173.88237045860632
3358,173.88806192319143
3359,173.8937074829932
3360,173.89930717898585
3361,173.90486105209487
3362,173.910369143197
3363,173.91583149312044
3364,173.92124814264488
3365,173.9266191325015
3366,173.93194450337307
3367,173.93722429589414
3368,173.9424585506509
3369,173.94764730818144
3370,173.95279060897573
3371,173.95788849347568
3372,173.9629410020753
3373,173.96794817512068
3374,173.97291005291007
3375,173.977826675694
3376,173.9826980836753
3377,173.98752431700922
3378,173.9923054158035
3379,173.99704142011834
3380,174.00177462289264
3381,174.00646278617893
3382,174.01110594991766
3383,174.01570415400207
3384,174.02025743827812
3385,174.02476584254495
3386,174.02922940655446
3387,174.03364817001182
3388,174.03802217257515
3389,174.0423514538559
3390,174.04663605341875
3391,174.05087601078168
3392,174.0550713654162
3393,174.0592221567472
3394,174.06332842415316
3395,174.0673902069662
3396,174.07140754447204
3397,174.07538047591024
3398,174.0793090404741
3399,174.08319327731093
3400,174.0870332255219
3401,174.09082892416225
3402,174.0945804122413
3403,174.09828772872254
3404,174.10195091252362
3405,174.10557000251657
3406,174.10914503752778
3407,174.11267605633802
3408,174.1161630976826
3409,174.11960620025135
3410,174.1230054026888
3411,174.12636074359406
3412,174.12967226152108
3413,174.13293999497867
3414,174.13616398243045
3415,174.13934426229508
3416,174.1424808729462
3417,174.14557385271254
3418,174.14862323987802
3419,174.15162907268171
3420,174.15459138931809
3421,174.15751022793688
3422,174.1603856266433
3423,174.163217623498
3424,174.16600625651722
3425,174.16875156367277
3426,174.17145358289218
3427,174.17411235205867
3428,174.17672790901136
3429,174.1793002915452
3430,174.181829537411
3431,174.1843156843157
3432,174.18675876992222
3433,174.1891588318496
3434,174.1915159076731
3435,174.19383003492433
3436,174.19610125109108
3437,174.19832959361756
3438,174.20051509990446
3439,174.202657807309
3440,174.20475775314486
3441,174.2068149746825
3442,174.20882950914898
3443,174.21080139372822
3444,174.21273066556085
3445,174.21461736174447
3446,174.21646151933362
3447,174.21826317533976
3448,174.22002236673157
3449,174.22173913043477
3450,174.22341350333238
3451,174.22504552226454
3452,174.2266352240288
3453,174.22818264538012
3454,174.22968782303082
3455,174.2311507936508
3456,174.2325715938675
3457,174.23395026026606
3458,174.23528682938917
3459,174.23658133773742
3460,174.23783382176913
3461,174.2390443179005
3462,174.24021286250567
3463,174.24133949191685
3464,174.24242424242425
3465,174.24346715027616
3466,174.2444682516791
3467,174.24542758279784
3468,174.2463451797554
3469,174.24722107863317
3470,174.24805531547105
3471,174.24884792626727
3472,174.24959894697875
3473,174.25030841352086
3474,174.25097636176775
3475,174.2516028275522
3476,174.25218784666586
3477,174.25273145485912
3478,174.25323368784134
3479,174.2536945812808
3480,174.2541962490253
3481,174.2578977599081
3482,174.2615561297732
3483,174.26517139576842
3484,174.268743594999
3485,174.27227276452751
3486,174.2757589413741
3487,174.27920216251638
3488,174.28260246488966
3489,174.28595988538683
3490,174.28927446085854
3491,174.29254622811325
3492,174.29577522391725
3493,174.2989614849947
3494,174.3021050480278
3495,174.30520594965674
3496,174.30826422647985
3497,174.31127991505352
3498,174.3142530518924
3499,174.31718367346943
3500,174.3200718162158
3501,174.3229175165212
3502,174.32572081073366
3503,174.3284817351598
3504,174.33120032606482
3505,174.33387661967242
3506,174.3365106521651
3507,174.339102459684
3508,174.3416520783292
3509,174.34415954415954
3510,174.34662489319282
3511,174.3490481614058
3512,174.35142938473427
3513,174.35376859907313
3514,174.3560658402764
3515,174.35832114415732
3516,174.36053454648848
3517,174.3627060830017
3518,174.36483578938822
3519,174.3669237012987
3520,174.36896985434336
3521,174.37097428409186
3522,174.37293702607357
3523,174.37485811577753
3524,174.37673758865247
3525,174.37857548010697
3526,174.38037182550934
3527,174.3821266601879
3528,174.38384001943086
3529,174.38551193848645
3530,174.387142452563
3531,174.388731596829
3532,174.39027940641301
3533,174.39178591640393
3534,174.3932511618509
3535,174.39467517776342
3536,174.39605799911143
3537,174.39739966082533
3538,174.398700197796
3539,174.3999596448749
3540,174.40117803687417
3541,174.40235540856662
3542,174.40349179468572
3543,174.40458722992582
3544,174.40564174894217
3545,174.40665538635082
3546,174.40762817672882
3547,174.4085601546143
3548,174.40945135450633
3549,174.4103018108652
3550,174.4111115581124
3551,174.41188063063063
3552,174.41260906276386
3553,174.41329688881743
3554,174.41394414305807
3555,174.41455085971398
3556,174.41511707297482
3557,174.4156428169919
3558,174.41612812587806
3559,174.41657303370786
3560,174.4169775745176
3561,174.4173417823053
3562,174.41766569103086
3563,174.41794933461603
3564,174.4181927469445
3565,174.41839596186202
3566,174.41855901317635
3567,174.4186819346573
3568,174.41876476003685
3569,174.41880752300924
3570,174.4188102572309
3571,174.4187729963206
3572,174.4186957738595
3573,174.41857862339117
3574,174.41842157842157
3575,174.4182246724193
3576,174.4179879388155
3577,174.41771141100378
3578,174.41739512234065
3579,174.41703910614524
3580,174.41664339569954
3581,174.41620802424822
3582,174.415733024999
3583,174.41521843112247
3584,174.41466427575216
3585,174.4140705919847
3586,174.41343741287983
3587,174.41276477146042
3588,174.4120527007125
3589,174.41130123358536
3590,174.41051040299163
3591,174.4096802418072
3592,174.40881078287146
3593,174.4079020589872
3594,174.40695410292074
3595,174.40596694740188
3596,174.4049406251241
3597,174.40387516874458
3598,174.40277061088398
3599,174.40162698412698
3600,174.40044432102195
3601,174.39922265408106
3602,174.3979620157805
3603,174.39666243856036
3604,174.39532395482468
3605,174.39394659694162
3606,174.39253039724346
3607,174.39107538802662
3608,174.38958160155167
3609,174.38804907004354
3610,174.38647782569134
3611,174.38486790064866
3612,174.38321932703334
3613,174.38153213692783
3614,174.379806362379
3615,174.37804203539824
3616,174.3762391879616
3617,174.37447682223802
3618,174.3727549046698
3619,174.37099447513813
3620,174.36919556555017
3621,174.36735820777787
3622,174.365482433658
3623,174.36356827499213
3624,174.3616157635468
3625,174.3596249310535
3626,174.3575958092087
3627,174.35552842967397
3628,174.35342282407592
3629,174.35127902400632
3630,174.34909706102218
3631,174.34687696664568
3632,174.34461877236444
3633,174.34232250963126
3634,174.33998820986443
3635,174.3376159044476
3636,174.33520562472998
3637,174.33275740202623
3638,174.3302712676167
3639,174.32774725274726
3640,174.3251853886295
3641,174.32258570644075
3642,174.31994823732404
3643,174.31727301238828
3644,174.3145600627082
3645,174.3118094193245
3646,174.30902111324377
3647,174.3061951754386
3648,174.30333163684767
3649,174.30043052837576
3650,174.29749188089372
3651,174.29451572523863
3652,174.29150209221385
3653,174.28845101258895
3654,174.28536251709986
3655,174.28227571115974
3656,174.27915152935662
3657,174.2759900023432
3658,174.2727911607387
3659,174.26955503512883
3660,174.26628165606587
3661,174.26297105406883
3662,174.25962325962325
3663,174.25623830318153
3664,174.25281621516274
3665,174.2493570259528
3666,174.2458607659044
3667,174.2423274653373
3668,174.23875715453804
3669,174.23514986376023
3670,174.2315056232245
3671,174.2278244631186
3672,174.22410641359733
3673,174.22035150478266
3674,174.21655976676385
3675,174.21273122959738
3676,174.20886592330703
3677,174.20496387788396
3678,174.20102512328663
3679,174.19704968944103
3680,174.19303760624055
3681,174.1889889035462
3682,174.18490361118654
3683,174.18078175895766
3684,174.17662337662338
3685,174.17242849391522
3686,174.1681971405324
3687,174.16392934614194
3688,174.15962514037875
3689,174.15528455284553
3690,174.150907613113
3691,174.1464943507197
3692,174.14204479517235
3693,174.13755897594558
3694,174.13303692248212
3695,174.12847866419295
3696,174.12388423045712
3697,174.11925365062197
3698,174.11458695400302
3699,174.1098841698842
3700,174.10514532751768
3701,174.10037045612412
3702,174.09555958489256
3703,174.09071274298057
3704,174.08582995951417
3705,174.080911263588
3706,174.0759566842653
3707,174.07096625057792
3708,174.06593999152642
3709,174.0608779360801
3710,174.05578011317704
3711,174.05064655172413
3712,174.0455157554538
3713,174.0403492576352
3714,174.03514708709864
3715,174.0299092726434
3716,174.0246358430378
3717,174.01932682701914
3718,174.0139822532939
3719,174.00860215053763
3720,174.0031865473951
3721,173.99773547248026
3722,173.9922489543763
3723,173.98672702163574
3724,173.98116970278045
3725,173.97557702630166
3726,173.96994902066004
3727,173.96428571428572
3728,173.9585871355783
3729,173.95285331290697
3730,173.94708427461043
3731,173.9412800489971
3732,173.93544066434504
3733,173.92956614890198
3734,173.92365653088544
3735,173.91771183848272
3736,173.91173209985095
3737,173.90571734311703
3738,173.89966759637795
3739,173.89358288770055
3740,173.88746324512164
3741,173.8813086966481
3742,173.87511927025687
3743,173.86889499389503
3744,173.8626358954797
3745,173.85634200289834
3746,173.85001334400854
3747,173.8436499466382
3748,173.83725183858553
3749,173.83081904761906
3750,173.82435160147773
3751,173.81784952787086
3752,173.81131285447833
3753,173.80474160895045
3754,173.79813581890812
3755,173.7914955119428
3756,173.78482071561658
3757,173.77811145746222
3758,173.7713677649831
3759,173.7645896656535
3760,173.75777718691836
3761,173.75093035619352
3762,173.74404920086556
3763,173.7371337482921
3764,173.73018402580158
3765,173.72320006069344
3766,173.71618188023817
3767,173.70912951167728
3768,173.7020429822234
3769,173.69492231906025
3770,173.68776754934274
3771,173.68057870019697
3772,173.67335579872025
3773,173.66609887198123
3774,173.65880794701988
3775,173.65148305084745
3776,173.6441242104467
3777,173.6367314527717
3778,173.62930480474807
3779,173.6218442932729
3780,173.6143499452148
3781,173.60682178741408
3782,173.59925984668251
3783,173.59166414980368
3784,173.58403472353277
3785,173.57637159459665
3786,173.5686747896941
3787,173.56094433549555
3788,173.55318025864344
3789,173.54538258575198
3790,173.53755134340733
3791,173.52968655816758
3792,173.52178825656287
3793,173.51385646509527
3794,173.50589121023904
3795,173.49789251844047
3796,173.48986041611798
3797,173.48179492966224
3798,173.47369608543602
3799,173.46556390977446
3800,173.45739842898487
3801,173.44919966934697
3802,173.4409676571128
3803,173.43285263632268
3804,173.4247418809837
3805,173.4203888596952
3806,173.4173514953657
3807,173.41427821128454
3808,173.41116903574243
3809,173.40802399700038
3810,173.40484312328974
3811,173.40162644281216
3812,173.39837398373984
3813,173.3950857742153
3814,173.39176184235163
3815,173.38840221623244
3816,173.38500692391185
3817,173.38157599341466
3818,173.3781094527363
3819,173.37606581899777
3820,173.37447190339103
3821,173.37284144427002
3822,173.37117447031127
3823,173.3694710101614
3824,173.367731092437
3825,173.36595474572476
3826,173.36414199858152
3827,173.36229287953427
3828,173.36040741708018
3829,173.35848563968668
3830,173.3565275757915
3831,173.35453325380257
3832,173.35250270209835
3833,173.3504359490275
3834,173.3483330229093
3835,173.34619395203336
3836,173.3440187646599
3837,173.34180748901957
3838,173.33956015331376
3839,173.33727678571432
3840,173.33495741436383
3841,173.33260206737563
3842,173.33021077283374
3843,173.32778355879293
3844,173.32532045327883
3845,173.32282148428794
3846,173.3202866797876
3847,173.31771606771608
3848,173.31510967598263
3849,173.31246753246754
3850,173.30978966502207
3851,173.30711318795431
3852,173.30440102332136
3853,173.3016531989028
3854,173.29886974244954
3855,173.29605068168348
3856,173.29319604429793
3857,173.2903058579575
3858,173.287380150298
3859,173.2844189489267
3860,173.2814222814223
3861,173.27839017533478
3862,173.27532265818573
3863,173.2722197574682
3864,173.26908150064682
3865,173.26590791515778
3866,173.2626990284089
3867,173.2594548677796
3868,173.25617546062108
3869,173.25286083425618
3870,173.24951101597964
3871,173.24612603305786
3872,173.24270591272915
3873,173.2392506822037
3874,173.23576036866362
3875,173.2322349992629
3876,173.22867460112755
3877,173.22507920135564
3878,173.22144882701727
3879,173.21778350515464
3880,173.21408326278205
3881,173.210348126886
3882,173.20657812442516
3883,173.20277328233044
3884,173.19893362750506
3885,173.1950591868245
3886,173.1911499871366
3887,173.1872060552616
3888,173.18322741799216
3889,173.1792141020933
3890,173.17516613430263
3891,173.1710835413302
3892,173.1669663498587
3893,173.1628145865434
3894,173.15862827801212
3895,173.15440745086536
3896,173.1501521316764
3897,173.14586234699115
3898,173.14153812332833
3899,173.13717948717948
3900,173.13278646500896
3901,173.12835908325403
3902,173.12389736832475
3903,173.11940134660423
3904,173.11487104444853
3905,173.11030648818667
3906,173.10570770412082
3907,173.1010747185261
3908,173.09640755765085
3909,173.0917062477165
3910,173.08697081491766
3911,173.08220128542214
3912,173.07739768537112
3913,173.0725600408789
3914,173.0676883780332
3915,173.06281920326865
3916,173.0579160436194
3917,173.05297892510757
3918,173.04800787372875
3919,173.04300291545192
3920,173.03796407621962
3921,173.03584177169085
3922,173.03386621026183
3923,173.03185524974515
3924,173.02980891719744
3925,173.02772723964776
3926,173.02561024409766
3927,173.02345795752112
3928,173.02127040686472
3929,173.01904761904763
3930,173.0167896209616
